"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1400000US06075012601","Census Tract 126.01; San Francisco County; California","1291","158","24","25","20","24","7","13","23","25","16","25","0","14","47","45","33","49","0","14","9","13","53","39","69","51","114","70","134","77","286","117","456","118",
"1400000US06075012602","Census Tract 126.02; San Francisco County; California","1425","178","35","35","58","77","0","14","0","14","0","14","0","14","0","14","21","30","27","37","12","15","42","33","56","48","132","66","20","18","228","123","794","132",
"1400000US06075012700","Census Tract 127; San Francisco County; California","2074","293","112","131","18","28","0","14","19","31","0","14","0","14","0","14","16","26","48","61","0","14","89","67","131","97","50","53","77","64","250","128","1264","282",
"1400000US06075012801","Census Tract 128.01; San Francisco County; California","1210","167","61","73","50","46","0","14","43","37","0","14","0","14","9","14","47","54","0","14","15","24","23","27","55","49","73","64","9","15","74","67","751","194",
"1400000US06075012802","Census Tract 128.02; San Francisco County; California","935","165","9","14","0","14","0","14","0","14","0","14","26","43","17","27","0","14","6","9","27","35","51","43","65","47","19","24","37","30","78","60","600","158",
"1400000US06075012901","Census Tract 129.01; San Francisco County; California","1454","175","38","43","0","14","0","14","0","14","13","15","0","14","0","14","31","46","7","11","13","21","5","9","106","65","95","62","99","51","193","62","854","181",
"1400000US06075012902","Census Tract 129.02; San Francisco County; California","1700","210","0","14","0","14","38","61","0","14","0","14","0","14","16","24","14","23","24","38","47","44","87","73","163","101","82","50","176","109","152","96","901","184",
"1400000US06075013001","Census Tract 130.01; San Francisco County; California","863","139","17","27","18","28","0","14","0","14","8","13","0","14","63","95","28","27","12","19","0","14","32","37","20","28","201","65","57","61","70","48","337","102",
"1400000US06075013002","Census Tract 130.02; San Francisco County; California","1253","284","10","16","10","16","0","14","0","14","0","14","10","16","0","14","0","14","34","38","0","14","19","23","0","14","44","39","51","45","260","222","815","213",
"1400000US06075013101","Census Tract 131.01; San Francisco County; California","2343","264","56","46","46","71","14","23","0","14","10","15","31","36","0","14","0","14","32","37","61","49","146","104","110","79","207","133","141","118","287","152","1202","291",
"1400000US06075013102","Census Tract 131.02; San Francisco County; California","1565","306","0","14","10","19","8","13","38","47","0","14","10","16","44","47","39","41","0","14","94","66","27","26","115","60","23","22","186","127","73","42","898","300",
"1400000US06075013200","Census Tract 132; San Francisco County; California","2209","317","141","136","52","80","0","14","29","47","15","25","26","43","16","26","25","30","20","31","88","72","21","35","138","114","198","199","87","100","216","117","1137","222",
"1400000US06075013300","Census Tract 133; San Francisco County; California","1999","199","33","29","140","100","93","99","115","77","12","19","17","21","0","14","73","75","0","14","137","126","16","19","23","22","169","111","117","68","195","89","859","146",
"1400000US06075013401","Census Tract 134.01; San Francisco County; California","797","236","4","7","61","83","0","14","0","14","15","24","0","14","4","6","0","14","12","19","13","16","0","14","6","10","53","78","77","72","89","59","463","201",
"1400000US06075013402","Census Tract 134.02; San Francisco County; California","1205","203","0","14","3","5","30","45","0","14","98","109","12","20","9","17","13","22","13","22","8","14","0","14","66","58","71","52","175","130","195","108","512","170",
"1400000US06075013500","Census Tract 135; San Francisco County; California","1614","211","10","16","31","28","22","23","11","17","11","16","25","29","29","27","48","56","21","24","39","33","105","65","37","25","296","188","18","19","157","74","754","211",
"1400000US06075015100","Census Tract 151; San Francisco County; California","1713","140","106","66","69","45","71","51","10","16","9","14","42","48","7","11","28","21","36","43","9","15","34","27","198","91","113","53","49","31","235","91","697","136",
"1400000US06075015201","Census Tract 152.01; San Francisco County; California","973","149","61","45","111","90","14","22","9","15","27","29","33","39","0","14","0","14","12","19","41","39","29","35","140","93","49","49","150","91","127","81","170","85",
