"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"0500000US06075","San Francisco County, California","661758","151","24987","1584","375","182","583","304","392","181","1326","272","1693","378","961","316","2816","549","6652","985","1437","256","4748","750","6536","827","3025","458","4077","572","13329","939","64028","2161","10564","946","21546","1261","57968","2369","35419","1536","231394","3924","110101","2689","33281","1940","24520","1044",
"1400000US06075011901","Census Tract 119.01; San Francisco County; California","1615","242","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","27","0","14","16","27","0","14","44","40","144","79","18","20","88","77","259","85","68","40","699","193","181","89","53","37","28","35",
"1400000US06075011902","Census Tract 119.02; San Francisco County; California","2608","595","56","87","0","14","205","307","0","14","0","14","0","14","0","14","44","67","0","14","0","14","84","87","0","14","6","10","0","14","40","63","319","244","33","33","75","53","200","97","165","94","897","223","340","131","34","26","110","99",
"1400000US06075012001","Census Tract 120.01; San Francisco County; California","1472","357","6","9","0","14","0","14","0","14","0","14","40","64","0","14","0","14","48","73","0","14","10","15","0","14","0","14","0","14","0","14","88","93","21","23","128","91","275","136","69","68","549","214","167","123","59","45","12","15",
"1400000US06075012002","Census Tract 120.02; San Francisco County; California","1726","297","47","60","0","14","0","14","0","14","0","14","0","14","0","14","19","23","13","22","8","13","0","14","10","15","45","62","0","14","18","20","92","52","45","56","60","63","220","134","74","58","784","303","203","117","69","57","19","22",
"1400000US06075012100","Census Tract 121; San Francisco County; California","2481","408","137","132","0","14","0","14","0","14","0","14","22","35","0","14","0","14","0","14","0","14","0","14","0","14","64","99","0","14","0","14","259","227","22","36","127","100","167","99","51","49","1023","233","470","259","49","44","90","82",
"1400000US06075012202","Census Tract 122.02; San Francisco County; California","2711","325","57","59","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","22","7","11","0","14","69","64","100","109","481","189","213","156","298","161","271","150","239","146","710","261","195","111","42","47","19","48",
"1400000US06075012203","Census Tract 122.03; San Francisco County; California","1303","316","105","80","0","14","0","14","0","14","38","60","0","14","0","14","0","14","0","14","0","14","164","255","9","14","0","14","22","40","0","14","53","72","0","14","193","71","206","128","25","30","351","172","82","67","0","14","55","51",
"1400000US06075012204","Census Tract 122.04; San Francisco County; California","2288","516","42","41","0","14","0","14","0","14","0","14","0","14","0","14","0","14","72","91","0","14","58","92","0","14","14","22","12","18","128","149","163","112","44","41","71","66","317","276","134","131","673","202","353","153","103","96","104","92",
"1400000US06075012301","Census Tract 123.01; San Francisco County; California","1689","312","155","87","0","14","0","14","0","14","0","14","0","14","12","20","0","14","11","17","7","11","0","14","150","126","0","14","54","81","134","103","217","92","105","73","142","99","291","123","113","94","274","220","24","28","0","14","0","14",
"1400000US06075012302","Census Tract 123.02; San Francisco County; California","2402","250","89","68","0","14","0","14","0","14","11","17","0","14","8","18","0","14","0","14","0","14","77","80","11","19","10","16","0","14","99","85","345","149","107","96","118","105","354","138","160","131","579","156","250","96","46","52","138","98",
"1400000US06075012403","Census Tract 124.03; San Francisco County; California","1880","395","220","184","0","14","0","14","0","14","0","14","0","14","64","62","0","14","322","261","0","14","57","71","49","74","126","191","61","62","26","53","123","84","221","214","102","115","109","98","13","25","332","143","36","38","2","5","17","29",
"1400000US06075012404","Census Tract 124.04; San Francisco County; California","2530","457","170","107","0","14","0","14","0","14","0","14","0","14","0","14","62","98","128","195","0","14","40","97","99","103","45","34","56","74","148","99","510","282","0","14","74","69","303","144","333","347","425","155","29","33","89","142","19","29",
"1400000US06075012405","Census Tract 124.05; San Francisco County; California","3175","460","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","41","65","0","14","30","50","286","190","41","35","120","71","137","91","120","82","1747","460","536","189","43","54","74","66",
"1400000US06075012406","Census Tract 124.06; San Francisco County; California","1436","209","159","113","0","14","0","14","12","19","0","14","0","14","0","14","0","14","91","92","0","14","0","14","98","133","41","69","0","14","65","74","211","108","46","55","19","26","48","42","178","117","279","114","76","61","66","66","47","73",
"1400000US06075012502","Census Tract 125.02; San Francisco County; California","4029","523","294","287","0","14","0","14","0","14","53","68","90","103","200","271","128","112","143","113","82","74","269","223","307","264","28","35","92","85","90","88","492","178","286","135","168","100","383","305","414","195","251","132","166","131","93","111","0","14",
"1400000US06075012503","Census Tract 125.03; San Francisco County; California","3977","524","278","308","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","9","116","101","228","132","71","111","150","162","290","163","854","388","253","123","337","184","378","193","239","224","610","306","149","124","0","14","22","56",
"1400000US06075012504","Census Tract 125.04; San Francisco County; California","659","201","79","80","0","14","0","14","0","14","25","42","0","14","0","14","0","14","51","64","38","59","3","6","58","75","0","14","0","14","5","8","127","73","35","39","10","14","42","40","107","81","34","60","45","60","0","14","0","14",
"1400000US06075012601","Census Tract 126.01; San Francisco County; California","1738","299","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","0","14","41","56","106","107","0","14","8","12","54","41","72","59","944","249","355","125","122","69","27","24",
"1400000US06075012602","Census Tract 126.02; San Francisco County; California","2421","399","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","56","76","0","14","13","20","18","30","0","14","0","14","34","28","8","15","41","49","50","41","18","19","1237","281","729","181","202","101","15","23",
