"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US06075012302","Census Tract 123.02; San Francisco County; California","2700","266","2243","276","1034","200","195","93","16","18","832","208","0","14","61","98","105","74","59","49","46","55","457","131","71","93","38","58","23","35","0","14","0","14","168","85","157","122","123","111","34","40",
"1400000US06075012403","Census Tract 124.03; San Francisco County; California","2481","648","1476","492","339","154","82","49","0","14","866","423","0","14","137","212","52","40","0","14","52","40","1005","585","0","14","8","19","48","59","12","20","0","14","557","413","380","222","335","225","45","54",
"1400000US06075012404","Census Tract 124.04; San Francisco County; California","2714","453","1517","434","698","370","103","76","0","14","572","287","17","27","0","14","127","128","9","26","118","125","1197","382","86","77","71","114","70","87","61","92","0","14","807","350","102","106","76","105","26","38",
"1400000US06075012405","Census Tract 124.05; San Francisco County; California","3764","491","2907","478","1271","354","590","294","0","14","667","199","0","14","0","14","379","343","0","14","379","343","857","359","102","100","0","14","77","79","0","14","0","14","99","99","579","365","579","365","0","14",
"1400000US06075012406","Census Tract 124.06; San Francisco County; California","1529","254","1159","281","442","127","69","79","0","14","648","267","0","14","0","14","0","14","0","14","0","14","370","167","13","20","18","40","0","14","0","14","0","14","233","133","106","92","67","84","39","47",
"1400000US06075012502","Census Tract 125.02; San Francisco County; California","4517","696","3285","437","911","351","616","213","219","176","1371","361","18","38","15","31","135","118","67","108","68","65","1232","661","46","61","3","8","5","13","0","14","0","14","870","649","308","227","260","216","48","53",
"1400000US06075012503","Census Tract 125.03; San Francisco County; California","4772","558","3231","736","696","268","391","162","27","48","1956","703","0","14","0","14","161","136","0","14","161","136","1541","647","34","35","25","39","47","95","33","55","0","14","1074","549","328","236","328","236","0","14",
"1400000US06075012504","Census Tract 125.04; San Francisco County; California","693","220","472","142","121","81","58","57","16","27","239","148","0","14","0","14","38","34","0","14","38","34","221","188","0","14","0","14","0","14","0","14","0","14","28","34","193","186","193","186","0","14",
"1400000US06075012601","Census Tract 126.01; San Francisco County; California","2105","347","1972","335","1504","311","0","14","0","14","197","92","0","14","0","14","271","151","129","86","142","123","133","96","44","47","0","14","0","14","10","46","0","14","8","9","71","68","71","68","0","14",
"1400000US06075012602","Census Tract 126.02; San Francisco County; California","3071","477","2934","452","2508","438","8","15","0","14","212","99","0","14","15","26","191","124","9","16","182","122","137","79","28","35","0","14","0","14","0","14","0","14","10","16","99","67","89","66","10","15",
"1400000US06075012700","Census Tract 127; San Francisco County; California","4027","674","3820","664","3342","613","35","57","0","14","251","184","0","14","0","14","192","147","50","45","142","132","207","255","0","14","0","14","0","14","0","14","0","14","0","14","207","255","207","255","0","14",
"1400000US06075012801","Census Tract 128.01; San Francisco County; California","2568","578","2149","384","1937","369","20","27","0","14","113","85","16","27","33","56","30","42","0","14","30","42","419","484","76","62","0","14","0","14","0","14","0","14","35","54","308","437","308","437","0","14",
"1400000US06075012802","Census Tract 128.02; San Francisco County; California","1855","334","1617","368","1203","381","3","13","0","14","390","153","0","14","0","14","21","28","0","14","21","28","238","143","15","22","0","14","0","14","0","14","0","14","75","76","148","116","148","116","0","14",
"1400000US06075012901","Census Tract 129.01; San Francisco County; California","2830","579","2510","547","1882","567","3","5","0","14","464","217","0","14","0","14","161","62","9","15","152","62","320","158","98","78","0","14","1","7","0","14","0","14","28","25","193","134","173","138","20","23",
"1400000US06075012902","Census Tract 129.02; San Francisco County; California","2589","366","2417","349","1751","366","18","31","0","14","436","224","90","96","54","77","68","55","27","30","41","47","172","82","59","59","0","14","0","14","0","14","0","14","28","32","85","54","49","46","36","32",
"1400000US06075013001","Census Tract 130.01; San Francisco County; California","1427","250","1335","246","1132","228","7","13","4","8","120","61","0","14","0","14","72","64","28","46","44","47","92","75","33","63","0","14","0","14","8","18","0","14","51","55","0","14","0","14","0","14",
