"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1400000US06075015600","Census Tract 156; San Francisco County; California","1418","207","51","44","111","70","8","15","75","47","20","22","68","88","0","14","54","61","57","51","0","14","64","44","246","145","96","57","48","33","193","78","327","97",
"1400000US06075015701","Census Tract 157.01; San Francisco County; California","1230","143","42","42","97","90","91","109","0","14","30","33","14","23","23","28","0","14","12","20","0","14","53","43","60","54","40","36","117","71","125","112","526","142",
"1400000US06075015702","Census Tract 157.02; San Francisco County; California","1386","219","23","27","22","24","29","33","0","14","45","67","0","14","10","16","44","55","9","15","24","27","55","44","48","41","119","84","54","44","165","82","739","254",
"1400000US06075015801","Census Tract 158.01; San Francisco County; California","1527","148","38","35","120","78","0","14","79","74","31","37","12","17","24","33","25","30","14","22","97","82","58","53","150","73","120","65","60","57","126","64","573","128",
"1400000US06075015802","Census Tract 158.02; San Francisco County; California","1570","184","122","76","21","23","0","14","0","14","20","23","33","51","50","51","10","17","12","18","26","29","82","63","122","111","113","64","172","94","190","105","597","134",
"1400000US06075015900","Census Tract 159; San Francisco County; California","2081","250","107","99","236","193","135","91","114","128","73","91","47","43","79","100","11","18","0","14","19","31","99","119","217","120","119","73","59","44","226","144","540","168",
"1400000US06075016000","Census Tract 160; San Francisco County; California","1766","485","176","132","97","67","20","24","33","31","20","22","31","35","29","27","26","26","35","24","61","54","68","42","122","69","147","83","370","436","101","62","430","107",
"1400000US06075016101","Census Tract 161.01; San Francisco County; California","1496","267","73","49","431","199","38","44","72","66","15","28","176","195","0","14","10","15","0","14","78","67","27","27","79","66","45","29","93","70","146","100","213","98",
"1400000US06075016102","Census Tract 161.02; San Francisco County; California","1192","264","106","70","316","258","80","59","46","36","4","7","53","74","22","34","43","36","57","71","77","81","84","73","136","91","113","87","13","25","32","45","10","21",
"1400000US06075016200","Census Tract 162; San Francisco County; California","2010","332","34","39","87","79","13","22","45","44","39","48","22","35","0","14","53","24","35","38","99","71","268","158","275","139","152","141","69","80","160","121","659","315",
"1400000US06075016300","Census Tract 163; San Francisco County; California","1994","255","148","119","5","8","38","44","109","95","107","96","17","26","21","25","86","97","33","39","69","74","48","57","197","129","91","70","157","155","198","113","670","172",
"1400000US06075016400","Census Tract 164; San Francisco County; California","1753","214","126","84","74","66","28","30","8","12","7","10","10","14","8","15","24","28","27","32","8","14","63","34","100","54","78","50","287","207","103","71","802","167",
"1400000US06075016500","Census Tract 165; San Francisco County; California","2259","290","254","153","17","28","25","43","15","25","16","26","38","44","0","19","36","43","32","45","22","27","122","94","135","113","239","159","158","133","209","182","941","177",
"1400000US06075016601","Census Tract 166.01; San Francisco County; California","1469","220","53","49","70","54","18","19","31","26","8","12","41","42","0","14","15","18","56","68","26","26","101","75","93","58","88","45","179","203","161","60","529","111",
"1400000US06075016602","Census Tract 166.02; San Francisco County; California","1048","206","17","19","12","20","7","12","1","8","0","14","0","14","0","14","66","47","0","14","0","14","43","46","42","32","16","21","89","68","83","57","672","215",
"1400000US06075016700","Census Tract 167; San Francisco County; California","2392","319","25","34","0","14","0","14","16","25","107","96","0","14","15","23","13","22","31","36","37","59","88","99","51","54","258","166","133","77","223","138","1395","350",
"1400000US06075016801","Census Tract 168.01; San Francisco County; California","2061","210","71","47","15","23","75","54","91","90","30","33","7","11","81","73","32","30","34","33","81","72","179","102","205","126","151","129","125","74","110","68","774","145",
