"GEO_ID","NAME","B28011_001E","B28011_001M","B28011_002E","B28011_002M","B28011_003E","B28011_003M","B28011_004E","B28011_004M","B28011_005E","B28011_005M","B28011_006E","B28011_006M","B28011_007E","B28011_007M","B28011_008E","B28011_008M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up alone","Margin of Error!!Total:!!With an Internet subscription!!Dial-up alone","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic, or DSL","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Other service","Margin of Error!!Total:!!With an Internet subscription!!Other service","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"1400000US06075031201","Census Tract 312.01; San Francisco County; California","1789","186","1618","190","0","19","1455","202","102","62","0","19","49","44","122","68",
"1400000US06075031202","Census Tract 312.02; San Francisco County; California","818","72","767","91","0","14","587","111","75","45","0","14","36","45","15","16",
"1400000US06075031301","Census Tract 313.01; San Francisco County; California","1560","423","1501","422","0","14","1349","422","88","79","10","16","0","14","59","50",
"1400000US06075031302","Census Tract 313.02; San Francisco County; California","1733","229","1693","230","0","14","1459","210","86","67","0","14","0","14","40","50",
"1400000US06075031401","Census Tract 314.01; San Francisco County; California","658","76","621","84","0","14","417","114","33","28","0","14","18","26","19","22",
"1400000US06075031402","Census Tract 314.02; San Francisco County; California","1204","162","1160","175","0","14","914","179","166","71","0","14","44","54","0","14",
"1400000US06075032601","Census Tract 326.01; San Francisco County; California","1782","170","1734","174","0","14","1605","178","49","37","0","14","48","38","0","14",
"1400000US06075032602","Census Tract 326.02; San Francisco County; California","1435","133","1353","140","9","14","1274","142","104","69","5","8","38","47","44","33",
"1400000US06075032700","Census Tract 327; San Francisco County; California","2414","360","2076","316","0","19","1777","299","84","59","0","19","102","114","236","170",
"1400000US06075032801","Census Tract 328.01; San Francisco County; California","1313","146","1252","158","0","14","1081","177","90","66","0","14","14","21","47","57",
"1400000US06075032802","Census Tract 328.02; San Francisco County; California","1528","164","1439","171","0","14","1290","184","44","36","0","14","13","20","76","78",
